cohort,rcdts,school_name,district,city,county,district_type,district_size,school_type,grades_served,percent_student_enrollment_white,percent_student_enrollment_black_or_african_american,percent_student_enrollment_hispanic_or_latino,percent_student_enrollment_asian,percent_student_enrollment_native_hawaiian_or_other_pacific_islander,percent_student_enrollment_american_indian_or_alaska_native,percent_student_enrollment_two_or_more_races,number_student_enrollment,total_number_of_school_days,student_attendance_rate,student_chronic_truancy_rate,high_school_dropout_rate_total,high_school_4_year_graduation_rate_total,avg_class_size_high_school,teacher_retention_rate,percent_graduates_enrolled_in_a_postsecondary_institution_within_16_months,percent_graduates_enrolled_in_a_postsecondary_institution_within_12_months,percent_9th_grade_on_track
2016,11087003A260001,Cowden-Herrick Jr/Sr High School ,Cowden-Herrick CUSD 3A           ,Cowden           ,Shelby     ,UNIT       ,SMALL ,HIGH SCHOOL,PK 6 7 8 9 10 11 12            ,99.1,0.9,0.0,0.0,0.0,0.0,0.0,229.0,175.0,93.8,0.9,1.5,69.7,14.1,83.3,63.6,63.6,82.9
2016,110870040260001,Shelbyville High School          ,Shelbyville CUSD 4               ,Shelbyville      ,Shelby     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,98.4,0.3,0.0,0.5,0.0,0.3,0.5,370.0,176.0,92.8,8.0,0.8,85.7,17.2,89.0,66.3,65.1,89.7
2016,11087005A260001,Stewardson-Strasburg High School ,Stewardson-Strasburg CUD 5A      ,Strasburg        ,Shelby     ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,97.4,0.0,0.0,0.9,0.0,0.0,1.8,114.0,175.0,95.4,0.0,0.9,80.0,13.8,95.5,81.0,78.6,92.6
2016,110870210260001,Central A & M High School        ,Central A & M CUD 21             ,Moweaqua         ,Shelby     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,93.4,3.7,0.7,0.7,0.0,0.4,1.1,273.0,175.0,94.3,4.6,0.7,89.7,14.5,82.1,56.9,56.9,76.5
2016,120130100260002,Clay City High School            ,Clay City CUSD 10                ,Clay City        ,Clay       ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,96.2,0.0,1.9,1.9,0.0,0.0,0.0,52.0,175.0,93.2,2.0,5.8,80.0,12.3,68.0,69.2,69.2,0.0
2016,120130250260001,North Clay Community High School ,North Clay CUSD 25               ,Louisville       ,Clay       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,98.9,0.0,1.1,0.0,0.0,0.0,0.0,186.0,177.0,95.0,6.7,3.2,83.3,16.0,90.9,68.5,63.0,92.7
2016,120130350260001,Flora High School                ,Flora CUSD 35                    ,Flora            ,Clay       ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,95.1,0.5,1.1,1.1,0.0,0.0,2.2,371.0,175.0,94.2,2.5,2.4,73.6,16.9,93.4,65.9,63.4,91.8
2016,120170010260001,Hutsonville High School          ,Hutsonville CUSD 1               ,Hutsonville      ,Crawford   ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,98.1,0.0,0.0,0.0,0.0,0.0,1.9,107.0,174.0,95.3,9.9,2.8,85.7,9.4,71.0,42.1,42.1,100.0
2016,120170020260001,Robinson High School             ,Robinson CUSD 2                  ,Robinson         ,Crawford   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,90.8,1.2,3.3,0.2,0.0,0.0,4.5,488.0,174.0,92.6,1.5,3.9,81.7,19.6,87.6,80.5,78.0,92.2
2016,120170030260001,Palestine High School            ,Palestine CUSD 3                 ,Palestine        ,Crawford   ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,99.2,0.0,0.8,0.0,0.0,0.0,0.0,120.0,174.0,93.7,2.7,9.2,87.5,11.3,76.9,70.6,67.6,80.8
2016,120170040260001,Oblong High School               ,Oblong CUSD 4                    ,Oblong           ,Crawford   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.9,0.6,2.2,0.0,0.0,0.0,2.2,178.0,174.0,92.9,3.7,3.9,79.6,11.6,77.3,83.8,73.0,73.7
2016,120400010260001,Newton Comm High School          ,Jasper County CUD 1              ,Newton           ,Jasper     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,98.0,0.7,1.1,0.0,0.0,0.0,0.2,459.0,175.0,93.3,1.1,1.1,93.1,23.3,88.0,76.9,76.9,90.4
2016,120510100260001,Red Hill Jr/Sr High School       ,Red Hill CUSD 10                 ,Bridgeport       ,Lawrence   ,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,95.0,0.2,0.7,0.2,0.0,0.0,3.9,437.0,174.0,92.6,23.7,0.4,82.7,18.7,77.4,71.4,65.3,92.9
2016,120510200260008,Lawrenceville High School        ,Lawrence County CUD 20           ,Lawrenceville    ,Lawrence   ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.8,0.6,2.6,0.9,0.0,0.0,1.2,345.0,174.0,92.8,6.2,5.5,76.5,15.4,85.6,58.8,56.3,78.9
2016,120800010260001,Richland County High School      ,Richland County CUSD 1           ,Olney            ,Richland   ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,93.0,0.4,3.2,0.8,0.0,0.3,2.3,739.0,179.0,93.0,0.6,1.9,87.1,17.7,91.4,71.9,70.5,91.3
2016,130140010260001,Carlyle High School              ,Carlyle CUSD 1                   ,Carlyle          ,Clinton    ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,92.1,4.4,1.4,0.5,0.3,0.5,0.8,367.0,175.0,95.1,3.1,1.6,86.0,12.9,92.7,82.4,78.0,89.6
2016,130140030260006,Wesclin Sr High School           ,Wesclin CUSD 3                   ,Trenton          ,Clinton    ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,88.5,0.8,6.8,0.8,0.0,0.0,3.3,400.0,176.0,95.5,0.3,0.8,91.3,19.6,93.6,81.5,78.3,92.2
2016,130140710160001,Central Comm High School         ,Central CHSD 71                  ,Breese           ,Clinton    ,HIGH SCHOOL,SMALL ,HIGH SCHOOL,9 10 11 12                     ,94.9,0.7,3.9,0.4,0.2,0.0,0.0,564.0,176.0,95.6,5.1,2.3,89.9,17.0,96.2,81.9,78.7,93.8
2016,130410010260001,Waltonville High School          ,Waltonville CUSD 1               ,Waltonville      ,Jefferson  ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,99.1,0.0,0.0,0.0,0.0,0.9,0.0,117.0,176.0,94.5,7.1,0.9,81.8,8.2,85.7,29.4,29.4,85.7
2016,130412010170001,Mount Vernon High School         ,Mt Vernon Twp HSD 201            ,Mount Vernon     ,Jefferson  ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,73.9,15.0,3.9,1.4,0.0,0.2,5.5,1231.0,176.0,92.9,10.7,5.0,80.2,17.2,84.7,39.7,33.2,80.7
2016,130412090270001,Woodlawn High School             ,Woodlawn Unit School District 209,Woodlawn         ,Jefferson  ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,97.1,0.0,0.0,2.3,0.0,0.0,0.6,175.0,176.0,95.6,1.8,0.6,100.0,14.3,,0.0,0.0,92.9
2016,130413180270001,Webber High School               ,Bluford Unit School District 318 ,Bluford          ,Jefferson  ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,96.2,0.8,1.5,0.8,0.0,0.8,0.0,130.0,175.0,95.0,0.0,1.5,88.6,15.0,,0.0,0.0,97.0
2016,130581000260002,Patoka Sr High School            ,Patoka CUSD 100                  ,Patoka           ,Marion     ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,98.5,0.0,0.0,1.5,0.0,0.0,0.0,67.0,175.0,92.8,1.6,3.0,75.0,8.9,87.5,84.0,84.0,69.2
2016,130582000170001,Centralia High School            ,Centralia HSD 200                ,Centralia        ,Marion     ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,76.7,9.5,3.1,1.2,0.0,0.4,9.1,931.0,176.0,93.6,5.5,2.6,78.9,14.0,91.9,62.3,58.8,73.0
2016,130584010260001,South Central High School        ,South Central CUD 401            ,Farina           ,Marion     ,UNIT       ,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,98.0,0.0,0.0,0.5,0.0,0.0,1.5,196.0,175.0,94.7,5.4,1.0,89.8,9.6,96.3,47.1,41.2,74.5
2016,130585010260001,Sandoval Sr High School          ,Sandoval CUSD 501                ,Sandoval         ,Marion     ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,95.1,0.0,2.1,0.7,0.0,0.0,2.1,144.0,175.0,93.1,5.6,2.8,84.2,11.8,62.2,46.7,36.7,92.3
2016,130586000160001,Salem Community High School      ,Salem CHSD 600                   ,Salem            ,Marion     ,HIGH SCHOOL,MEDIUM,HIGH SCHOOL,9 10 11 12                     ,94.4,0.5,1.1,0.8,0.3,0.5,2.3,736.0,175.0,93.5,1.9,2.9,84.2,18.9,84.6,69.9,68.8,78.3
2016,130587220260001,Odin Attendance Center 9-12      ,Odin PSD 722                     ,Odin             ,Marion     ,UNIT       ,SMALL ,HIGH SCHOOL,9 10 11 12                     ,98.8,1.2,0.0,0.0,0.0,0.0,0.0,81.0,175.0,92.9,6.2,2.5,82.6,12.0,57.7,70.0,60.0,82.1
2016,130950100260001,Okawville Jr/Sr High School      ,West Washington Co CUD 10        ,Okawville        ,Washington ,UNIT       ,MEDIUM,HIGH SCHOOL,7 8 9 10 11 12                 ,95.7,0.0,1.7,0.4,2.2,0.0,0.0,231.0,175.0,96.3,0.9,2.5,80.0,17.6,91.8,68.0,66.0,93.0
2016,130950990160001,Nashville Comm High School       ,Nashville CHSD 99                ,Nashville        ,Washington ,HIGH SCHOOL,SMALL ,HIGH SCHOOL,9 10 11 12                     ,90.1,5.1,1.0,0.0,0.0,0.2,3.6,415.0,175.0,95.8,1.3,1.7,91.5,20.0,92.2,76.7,75.8,92.5
2016,150162990250001,Amundsen High School             ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,12.3,11.1,59.1,15.0,0.4,0.1,2.0,1175.0,176.0,91.8,41.6,2.1,79.4,22.4,88.5,61.7,57.9,92.9
2016,150162990250003,Bogan High School                ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,1.3,50.3,47.7,0.2,0.0,0.0,0.5,960.0,176.0,89.2,59.3,6.9,66.6,10.5,78.7,53.6,47.3,91.9
2016,150162990250006,Carver Military Academy HS       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.6,44.4,54.8,0.0,0.0,0.2,0.0,491.0,176.0,94.1,39.9,0.2,95.7,18.2,92.5,57.1,51.1,95.9
2016,150162990250011,Farragut Career Academy HS       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,PK 9 10 11 12                  ,0.7,16.9,82.2,0.0,0.0,0.2,0.0,1053.0,176.0,87.5,48.1,10.0,60.4,16.6,85.4,35.6,31.8,83.8
2016,150162990250012,Fenger Academy High School       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.2,98.2,0.9,0.0,0.2,0.0,0.5,435.0,176.0,86.5,80.3,15.4,55.3,16.7,72.8,51.0,48.0,82.3
2016,150162990250013,Foreman High School              ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,3.7,17.7,77.0,0.9,0.1,0.3,0.3,1171.0,176.0,88.9,43.7,5.5,65.8,15.8,90.7,48.8,45.0,70.6
2016,150162990250015,Gage Park High School            ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,1.2,54.8,43.3,0.2,0.2,0.3,0.0,591.0,176.0,90.5,48.8,16.1,53.9,15.4,72.7,39.7,32.5,81.5
2016,150162990250016,Harlan Community Academy HS      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,0.0,98.9,0.6,0.0,0.0,0.1,0.4,796.0,176.0,83.4,77.8,6.2,58.5,20.3,83.5,65.6,60.4,59.2
2016,150162990250017,Harper High School               ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,96.4,3.3,0.0,0.0,0.0,0.3,389.0,176.0,85.9,83.1,14.1,54.3,17.0,70.2,38.3,33.8,73.1
2016,150162990250019,Hirsch Metropolitan High School  ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.3,97.8,0.8,0.0,0.0,0.0,1.1,360.0,176.0,76.8,100.0,16.4,35.7,15.9,77.0,44.6,41.1,72.5
2016,150162990250020,Hubbard High School              ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,2.8,5.6,90.6,0.2,0.0,0.3,0.4,1825.0,176.0,91.6,25.1,3.8,79.0,22.8,90.4,68.2,63.0,81.8
2016,150162990250021,Hyde Park Academy High School    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.1,98.1,1.1,0.0,0.0,0.1,0.6,996.0,176.0,86.4,77.9,6.5,63.7,14.7,76.8,59.7,53.6,81.2
2016,150162990250022,Kelly High School                ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,2.1,3.1,81.4,12.9,0.1,0.2,0.2,2327.0,176.0,90.4,39.7,5.5,71.8,20.9,91.1,58.5,53.5,77.6
2016,150162990250023,Kelvyn Park High School          ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,2.1,6.6,90.1,0.5,0.0,0.5,0.1,799.0,176.0,82.1,77.9,7.0,61.0,16.8,86.3,39.7,36.0,79.8
2016,150162990250024,Kennedy High School              ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,25.9,3.6,69.0,0.7,0.2,0.3,0.3,1672.0,176.0,89.9,33.6,3.4,70.8,24.0,95.8,66.2,60.4,84.5
2016,150162990250025,Kenwood Academy High School      ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,3.0,86.4,4.8,3.1,0.1,0.2,2.6,1761.0,176.0,93.2,24.9,0.9,83.8,21.7,86.3,79.7,76.5,94.8
2016,150162990250026,Lake View High School            ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,13.3,13.0,67.3,3.8,0.1,0.5,2.2,1302.0,176.0,88.6,47.1,1.3,86.4,22.9,86.6,72.7,69.7,83.9
2016,150162990250027,Lane Technical High School       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,35.0,8.4,42.3,10.9,0.3,0.5,2.7,3985.0,176.0,94.1,8.7,0.2,93.7,27.1,92.5,90.7,87.7,98.3
2016,150162990250029,Marshall Metropolitan High School,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.3,96.7,2.5,0.0,0.0,0.1,0.3,670.0,176.0,89.2,89.3,10.0,57.4,15.8,72.5,34.7,32.9,81.6
2016,150162990250030,Mather High School               ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,22.0,13.2,35.3,27.2,0.1,0.5,1.8,1710.0,176.0,89.7,57.1,2.6,74.5,20.0,96.6,69.8,62.9,76.1
2016,150162990250031,Morgan Park High School          ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,3.2,94.2,1.6,0.0,0.1,0.1,0.9,1541.0,176.0,88.4,59.4,3.4,75.8,24.2,91.6,78.1,74.3,82.5
2016,150162990250034,Phillips Academy High School     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.7,96.7,0.9,0.9,0.0,0.1,0.7,813.0,176.0,81.1,100.0,8.0,59.4,16.7,80.9,62.3,60.5,70.8
2016,150162990250035,Roosevelt High School            ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,5.7,12.7,72.6,7.4,0.2,0.5,0.8,1275.0,176.0,85.3,73.5,4.6,66.9,23.4,87.0,54.2,50.0,74.1
2016,150162990250036,Schurz High School               ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,6.3,10.2,80.4,1.3,0.1,0.5,1.1,2174.0,176.0,85.2,69.3,2.9,74.6,17.9,92.4,50.1,45.9,77.1
2016,150162990250037,Senn High School                 ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,10.2,29.0,42.0,15.5,0.1,0.3,2.9,1482.0,176.0,90.4,45.9,3.1,75.0,17.1,85.4,56.7,51.2,92.9
2016,150162990250039,King College Prep High School    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.3,94.1,3.2,1.5,0.0,0.0,0.8,648.0,176.0,92.8,23.6,0.0,95.7,17.5,89.7,88.4,85.3,90.4
2016,15016299025003C,Perspectives Charter High School ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,6 7 8 9 10 11 12               ,0.5,93.5,4.5,0.4,0.2,0.1,0.9,1878.0,176.0,92.9,38.1,0.1,0.0,21.6,52.4,69.8,67.3,0.0
2016,150162990250041,Steinmetz College Prep HS        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,9.6,15.1,71.6,2.1,0.1,0.8,0.8,1699.0,176.0,85.9,80.0,3.0,71.8,17.9,92.3,59.5,55.1,75.5
2016,150162990250042,Sullivan High School             ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,3.8,43.7,38.6,11.4,0.2,0.5,1.9,625.0,176.0,86.9,82.0,4.8,66.1,18.2,83.1,49.6,43.5,84.0
2016,150162990250043,Taft High School                 ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,7 8 9 10 11 12                 ,48.5,2.4,39.3,7.3,0.2,0.2,2.1,3436.0,176.0,91.0,44.1,2.6,83.4,21.3,93.6,79.2,75.7,85.6
2016,150162990250044,Tilden Career Communty Academy HS,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,12.3,51.2,29.6,4.7,0.0,0.2,2.0,406.0,176.0,80.8,92.8,11.6,49.2,12.9,76.6,36.4,35.4,65.0
2016,150162990250046,Von Steuben Metro Science HS     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,17.5,11.2,55.9,13.1,0.1,0.4,1.8,1632.0,176.0,93.3,23.9,0.2,91.3,22.0,95.0,84.8,81.8,87.9
2016,150162990250047,Lincoln Park High School         ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,28.0,24.0,33.0,10.5,0.0,0.3,4.1,2143.0,176.0,90.5,33.2,0.5,83.5,23.9,87.3,82.4,77.8,87.8
2016,150162990250048,Washington G High School         ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,5.6,7.4,86.1,0.1,0.0,0.5,0.3,1470.0,176.0,87.0,51.5,1.8,79.1,18.1,87.3,63.7,60.1,90.8
2016,150162990250049,Wells Community Academy HS       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,4.8,54.3,40.4,0.0,0.0,0.0,0.6,545.0,176.0,90.8,23.0,5.5,75.2,16.3,87.6,45.6,41.2,85.7
2016,15016299025004C,Youth Connections Charter HS     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,10 11 12                       ,1.2,71.5,26.0,0.3,0.1,0.2,0.7,3602.0,175.0,68.9,100.0,37.1,32.4,,77.6,30.0,25.9,0.0
2016,15016299025005C,North Lawndale Charter HS        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,8 9 10 11 12                   ,0.0,99.4,0.4,0.0,0.0,0.0,0.2,805.0,178.0,93.7,47.8,1.0,93.7,17.2,82.8,78.4,74.6,0.0
2016,15016299025006C,Noble Street Charter Schools     ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,6 7 8 9 10 11 12               ,0.9,49.0,48.3,1.0,0.0,0.3,0.5,11371.0,183.0,93.4,38.8,0.3,90.2,24.1,68.5,82.9,81.7,0.3
2016,15016299025007C,Young Womens Leadership Chartr HS,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,1.2,92.5,5.7,0.0,0.0,0.0,0.6,335.0,179.0,87.0,72.4,0.6,89.1,18.4,34.6,83.3,78.6,0.8
2016,15016299025008C,ASIPRA Charter Schools           ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,6 7 8 9 10 11 12               ,1.9,2.6,92.4,1.7,0.1,0.5,0.8,1134.0,179.0,92.9,31.6,4.1,76.2,14.8,52.0,39.7,31.9,0.0
2016,15016299025009C,Ace Technical Charter High School,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,1.2,84.8,13.9,0.0,0.0,0.0,0.2,433.0,178.0,87.6,68.0,0.0,73.5,,49.0,52.0,45.3,0.0
2016,15016299025010C,Urban Prep Chtr Acad Englewood HS,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,99.1,0.2,0.0,0.0,0.0,0.7,437.0,181.0,92.1,64.8,1.4,93.6,20.2,56.3,0.0,0.0,0.0
2016,15016299025012C,IHSCA Charter High School        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.9,3.8,95.3,0.0,0.0,0.0,0.0,762.0,183.0,89.7,48.8,0.5,86.8,25.4,51.5,66.7,62.1,0.5
2016,15016299025013C,Urban Prep Chtr Acad Bronzeville ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,98.3,1.2,0.0,0.0,0.0,0.5,416.0,181.0,91.2,65.8,0.5,90.7,18.1,58.8,83.9,83.9,0.0
2016,15016299025015C,EPIC Academy High School         ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.9,57.7,40.2,0.0,0.0,0.0,1.1,435.0,176.0,91.0,47.9,0.9,69.6,,70.5,63.8,60.9,0.7
2016,15016299025016C,Urban Prep Chtr Acad West Campus ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,98.5,0.9,0.0,0.0,0.0,0.6,340.0,181.0,91.9,68.3,1.5,81.0,14.8,60.0,84.1,81.0,0.0
2016,15016299025017C,Prologue - Johnston Fine Arts HS ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,99.5,0.5,0.0,0.0,0.0,0.0,185.0,185.0,94.1,95.5,7.6,21.4,17.0,0.0,40.0,30.0,0.0
2016,15016299025019C,Legal Prep Academy Charter HS    ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,9 10 11 12                     ,0.0,99.3,0.7,0.0,0.0,0.0,0.0,286.0,185.0,86.4,73.1,0.3,95.7,22.2,33.3,0.0,0.0,0.0
2016,15016299025020C,IJLA Charter High School         ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,CHARTER SCH,7 8 9 10 11 12                 ,2.3,1.1,94.3,0.0,0.0,0.0,2.3,176.0,185.0,72.2,100.0,58.5,3.9,12.8,11.1,40.0,30.0,0.0
2016,150162990250526,Chicago Vocational Career Acad HS,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.0,97.9,1.4,0.0,0.0,0.2,0.5,1133.0,176.0,87.3,93.4,4.4,67.6,22.7,88.2,63.0,54.3,91.4
2016,150162990250531,Dunbar Vocational Career Acad HS ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.3,98.6,0.7,0.1,0.0,0.1,0.1,726.0,176.0,85.4,70.5,2.2,83.4,18.6,81.7,66.2,63.9,77.8
2016,150162990250533,Jones College Prep High School   ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,38.1,16.2,29.9,11.9,0.6,0.4,3.0,1617.0,176.0,93.2,15.7,0.1,99.3,24.2,95.2,91.7,89.2,99.0
2016,150162990250534,Prosser Career Academy HS        ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,3.0,20.0,75.6,0.4,0.0,0.3,0.8,1422.0,176.0,88.8,55.5,0.1,94.1,23.9,93.2,70.9,66.3,95.0
2016,150162990250536,Richards Career Academy HS       ,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.8,32.9,65.5,0.0,0.0,0.3,0.5,383.0,176.0,77.9,100.0,11.0,59.1,21.4,75.0,41.1,36.8,69.4
2016,150162990250537,Simeon Career Academy High School,City of Chicago SD 299           ,Chicago          ,Cook       ,UNIT       ,LARGE ,HIGH SCHOOL,9 10 11 12                     ,0.2,98.1,0.5,0.0,0.1,0.1,1.1,1330.0,176.0,90.6,40.2,0.0,91.5,23.5,90.3,75.2,73.2,81.8
